store_id,store_name,address,city,state,zip_code,phone,store_format,country,status,cvs_pharmacy,starbucks,drive_up_pickup
T-1755,Target Queens #59,7350 Queens Blvd,Queens,NY,11356,(707) 811-8710,Standard,US,Open,Yes,Yes,Yes
T-1756,Target Bronx #60,7475 Exterior St,Bronx,NY,10463,(493) 749-1133,Small-format,US,Open,Yes,Yes,Yes
T-1757,Target Buffalo #61,7600 Niagara Falls Blvd,Buffalo,NY,14270,(311) 641-3194,Standard,US,Open,Yes,Yes,Yes
T-1758,Target Rochester #62,7725 Monroe Ave,Rochester,NY,14677,(471) 944-6992,Standard,US,Open,Yes,Yes,Yes
T-1759,Target Syracuse #63,7850 E Erie Blvd,Syracuse,NY,13284,(983) 612-6995,Standard,US,Open,Yes,Yes,Yes
T-1760,Target Albany #64,7975 Central Ave,Albany,NY,12291,(247) 610-1838,Standard,US,Open,Yes,Yes,Yes
T-1761,Target New York #65,8100 W 34th St,New York,NY,10098,(784) 775-4189,SuperTarget,US,Open,Yes,Yes,Yes
T-1762,Target Brooklyn #66,8225 Flatbush Ave,Brooklyn,NY,11215,(572) 766-5728,Standard,US,Open,Yes,Yes,Yes
T-1763,Target Queens #67,8350 Queens Blvd,Queens,NY,11322,(276) 595-9261,Standard,US,Open,Yes,Yes,Yes
T-1764,Target Bronx #68,8475 Exterior St,Bronx,NY,10429,(662) 982-5582,Standard,US,Open,Yes,Yes,Yes
T-1765,Target Buffalo #69,8600 Niagara Falls Blvd,Buffalo,NY,14236,(839) 896-2946,Standard,US,Open,Yes,Yes,Yes
T-1766,Target Rochester #70,8725 Monroe Ave,Rochester,NY,14643,(332) 299-7453,Small-format,US,Open,Yes,Yes,Yes
T-1767,Target Syracuse #71,8850 E Erie Blvd,Syracuse,NY,13250,(583) 547-6990,Standard,US,Open,Yes,Yes,Yes
T-1768,Target Albany #72,8975 Central Ave,Albany,NY,12257,(974) 347-4261,Standard,US,Open,Yes,Yes,Yes
T-1769,Target New York #73,200 W 34th St,New York,NY,10064,(817) 721-7576,SuperTarget,US,Open,Yes,Yes,Yes
T-1770,Target Brooklyn #74,325 Flatbush Ave,Brooklyn,NY,11271,(713) 241-1742,Standard,US,Open,Yes,Yes,Yes
T-1771,Target Queens #75,450 Queens Blvd,Queens,NY,11378,(240) 340-6456,Standard,US,Open,Yes,Yes,Yes
T-1772,Target Bronx #76,575 Exterior St,Bronx,NY,10485,(686) 731-8487,Standard,US,Open,Yes,Yes,Yes
T-1773,Target Buffalo #77,700 Niagara Falls Blvd,Buffalo,NY,14292,(353) 820-9446,Standard,US,Open,Yes,Yes,Yes
T-1774,Target Rochester #78,825 Monroe Ave,Rochester,NY,14699,(344) 535-6218,Standard,US,Open,Yes,Yes,Yes
T-1775,Target Syracuse #79,950 E Erie Blvd,Syracuse,NY,13216,(367) 602-5902,Standard,US,Open,Yes,Yes,Yes
T-1776,Target Albany #80,1075 Central Ave,Albany,NY,12223,(808) 544-9311,Small-format,US,Open,Yes,Yes,Yes
T-1777,Target New York #81,1200 W 34th St,New York,NY,10030,(722) 745-9025,SuperTarget,US,Open,Yes,Yes,Yes
T-1778,Target Brooklyn #82,1325 Flatbush Ave,Brooklyn,NY,11237,(926) 776-5911,Standard,US,Open,Yes,Yes,Yes
T-1779,Target Queens #83,1450 Queens Blvd,Queens,NY,11344,(687) 217-7035,Standard,US,Open,Yes,Yes,Yes
T-1780,Target Bronx #84,1575 Exterior St,Bronx,NY,10451,(540) 889-2795,Standard,US,Open,Yes,Yes,Yes
T-1781,Target Buffalo #85,1700 Niagara Falls Blvd,Buffalo,NY,14258,(627) 797-6040,Standard,US,Open,Yes,Yes,Yes
T-1782,Target Rochester #86,1825 Monroe Ave,Rochester,NY,14665,(943) 904-1436,Standard,US,Open,Yes,Yes,Yes
T-1783,Target Syracuse #87,1950 E Erie Blvd,Syracuse,NY,13272,(812) 685-5350,Standard,US,Open,Yes,Yes,Yes
T-1784,Target Albany #88,2075 Central Ave,Albany,NY,12279,(872) 994-4728,Standard,US,Open,Yes,Yes,Yes
T-1785,Target New York #89,2200 W 34th St,New York,NY,10086,(939) 252-8871,SuperTarget,US,Open,Yes,Yes,Yes
T-1786,Target Brooklyn #90,2325 Flatbush Ave,Brooklyn,NY,11293,(375) 736-7229,Small-format,US,Open,Yes,Yes,Yes
T-1787,Target Queens #91,2450 Queens Blvd,Queens,NY,11310,(352) 897-4968,Standard,US,Open,Yes,Yes,Yes
T-1788,Target Bronx #92,2575 Exterior St,Bronx,NY,10417,(233) 786-2800,Standard,US,Open,Yes,Yes,Yes
T-1789,Target Buffalo #93,2700 Niagara Falls Blvd,Buffalo,NY,14224,(396) 219-8225,Standard,US,Open,Yes,Yes,Yes
T-1790,Target Rochester #94,2825 Monroe Ave,Rochester,NY,14631,(522) 628-3481,Standard,US,Open,Yes,Yes,Yes
T-1791,Target Syracuse #95,2950 E Erie Blvd,Syracuse,NY,13238,(623) 907-4340,Standard,US,Open,Yes,Yes,Yes
T-1792,Target Albany #96,3075 Central Ave,Albany,NY,12245,(621) 713-8726,Standard,US,Open,Yes,Yes,Yes
T-1793,Target Minneapolis #1,100 Nicollet Mall,Minneapolis,MN,55410,(954) 944-2020,SuperTarget,US,Open,Yes,Yes,Yes
T-1794,Target St. Paul #2,225 Suburban Ave,St. Paul,MN,55117,(923) 341-9498,Standard,US,Open,Yes,Yes,Yes
T-1795,Target Roseville #3,350 County Road B2 W,Roseville,MN,55124,(413) 774-6325,Standard,US,Open,Yes,Yes,Yes
T-1796,Target Bloomington #4,475 Penn Ave S,Bloomington,MN,55431,(879) 689-9609,Standard,US,Open,Yes,Yes,Yes
T-1797,Target Duluth #5,600 W Arrowhead Rd,Duluth,MN,55838,(586) 521-3837,Standard,US,Open,Yes,Yes,Yes
T-1798,Target Rochester #6,725 S Broadway,Rochester,MN,55945,(671) 745-6608,Standard,US,Open,Yes,Yes,Yes
T-1799,Target Minneapolis #7,850 Nicollet Mall,Minneapolis,MN,55452,(760) 562-5331,Standard,US,Open,Yes,Yes,Yes
T-1800,Target St. Paul #8,975 Suburban Ave,St. Paul,MN,55159,(825) 695-4150,Standard,US,Open,Yes,Yes,Yes
T-1801,Target Roseville #9,1100 County Road B2 W,Roseville,MN,55166,(453) 485-5890,SuperTarget,US,Open,Yes,Yes,Yes
T-1802,Target Bloomington #10,1225 Penn Ave S,Bloomington,MN,55473,(431) 504-5735,Small-format,US,Open,Yes,Yes,Yes
T-1803,Target Duluth #11,1350 W Arrowhead Rd,Duluth,MN,55880,(922) 412-9011,Standard,US,Open,Yes,Yes,Yes
T-1804,Target Rochester #12,1475 S Broadway,Rochester,MN,55987,(525) 691-6714,Standard,US,Open,Yes,Yes,Yes
T-1805,Target Minneapolis #13,1600 Nicollet Mall,Minneapolis,MN,55494,(774) 938-5480,Standard,US,Open,Yes,Yes,Yes
T-1806,Target St. Paul #14,1725 Suburban Ave,St. Paul,MN,55111,(495) 324-9899,Standard,US,Open,Yes,Yes,Yes
T-1807,Target Roseville #15,1850 County Road B2 W,Roseville,MN,55118,(589) 604-6654,Standard,US,Open,Yes,Yes,Yes
T-1808,Target Bloomington #16,1975 Penn Ave S,Bloomington,MN,55425,(350) 497-1689,Standard,US,Open,Yes,Yes,Yes
T-1809,Target Duluth #17,2100 W Arrowhead Rd,Duluth,MN,55832,(495) 931-2294,SuperTarget,US,Open,Yes,Yes,Yes
T-1810,Target Rochester #18,2225 S Broadway,Rochester,MN,55939,(555) 652-5201,Standard,US,Open,Yes,Yes,Yes
T-1811,Target Minneapolis #19,2350 Nicollet Mall,Minneapolis,MN,55446,(966) 690-4505,Standard,US,Open,Yes,Yes,Yes
T-1812,Target St. Paul #20,2475 Suburban Ave,St. Paul,MN,55153,(407) 751-5442,Small-format,US,Open,Yes,Yes,Yes
T-1813,Target Roseville #21,2600 County Road B2 W,Roseville,MN,55160,(776) 912-5450,Standard,US,Open,Yes,Yes,Yes
T-1814,Target Bloomington #22,2725 Penn Ave S,Bloomington,MN,55467,(341) 311-4920,Standard,US,Open,Yes,Yes,Yes
T-1815,Target Duluth #23,2850 W Arrowhead Rd,Duluth,MN,55874,(449) 251-9700,Standard,US,Open,Yes,Yes,Yes
T-1816,Target Rochester #24,2975 S Broadway,Rochester,MN,55981,(432) 853-4814,Standard,US,Open,Yes,Yes,Yes
T-1817,Target Minneapolis #25,3100 Nicollet Mall,Minneapolis,MN,55488,(254) 302-7771,SuperTarget,US,Open,Yes,Yes,Yes
T-1818,Target St. Paul #26,3225 Suburban Ave,St. Paul,MN,55195,(539) 934-8739,Standard,US,Open,Yes,Yes,Yes
T-1819,Target Roseville #27,3350 County Road B2 W,Roseville,MN,55112,(303) 897-3252,Standard,US,Open,Yes,Yes,Yes
T-1820,Target Bloomington #28,3475 Penn Ave S,Bloomington,MN,55419,(206) 763-3587,Standard,US,Open,Yes,Yes,Yes
T-1821,Target Duluth #29,3600 W Arrowhead Rd,Duluth,MN,55826,(617) 868-8793,Standard,US,Open,Yes,Yes,Yes
T-1822,Target Rochester #30,3725 S Broadway,Rochester,MN,55933,(689) 866-4267,Small-format,US,Open,Yes,Yes,Yes
T-1823,Target Minneapolis #31,3850 Nicollet Mall,Minneapolis,MN,55440,(975) 494-6262,Standard,US,Open,Yes,Yes,Yes
T-1824,Target St. Paul #32,3975 Suburban Ave,St. Paul,MN,55147,(493) 861-1969,Standard,US,Open,Yes,Yes,Yes
T-1825,Target Roseville #33,4100 County Road B2 W,Roseville,MN,55154,(988) 291-4804,SuperTarget,US,Open,Yes,Yes,Yes
T-1826,Target Bloomington #34,4225 Penn Ave S,Bloomington,MN,55461,(748) 956-1611,Standard,US,Open,Yes,Yes,Yes
T-1827,Target Duluth #35,4350 W Arrowhead Rd,Duluth,MN,55868,(380) 627-3880,Standard,US,Open,Yes,Yes,Yes
T-1828,Target Rochester #36,4475 S Broadway,Rochester,MN,55975,(238) 606-9116,Standard,US,Open,Yes,Yes,Yes
T-1829,Target Minneapolis #37,4600 Nicollet Mall,Minneapolis,MN,55482,(391) 966-5742,Standard,US,Open,Yes,Yes,Yes
T-1830,Target St. Paul #38,4725 Suburban Ave,St. Paul,MN,55189,(239) 209-5888,Standard,US,Open,Yes,Yes,Yes
T-1831,Target Roseville #39,4850 County Road B2 W,Roseville,MN,55196,(782) 817-2758,Standard,US,Open,Yes,Yes,Yes
T-1832,Target Bloomington #40,4975 Penn Ave S,Bloomington,MN,55413,(544) 491-8444,Small-format,US,Open,Yes,Yes,Yes
T-1833,Target Duluth #41,5100 W Arrowhead Rd,Duluth,MN,55820,(857) 756-9590,SuperTarget,US,Open,Yes,Yes,Yes
T-1834,Target Rochester #42,5225 S Broadway,Rochester,MN,55927,(706) 337-9261,Standard,US,Open,Yes,Yes,Yes
T-1835,Target Minneapolis #43,5350 Nicollet Mall,Minneapolis,MN,55434,(680) 479-4159,Standard,US,Open,Yes,Yes,Yes
T-1836,Target St. Paul #44,5475 Suburban Ave,St. Paul,MN,55141,(316) 538-3662,Standard,US,Open,Yes,Yes,Yes
T-1837,Target Roseville #45,5600 County Road B2 W,Roseville,MN,55148,(949) 669-5215,Standard,US,Open,Yes,Yes,Yes
T-1838,Target Bloomington #46,5725 Penn Ave S,Bloomington,MN,55455,(936) 390-1230,Standard,US,Open,Yes,Yes,Yes
T-1839,Target Duluth #47,5850 W Arrowhead Rd,Duluth,MN,55862,(955) 545-5833,Standard,US,Open,Yes,Yes,Yes
T-1840,Target Rochester #48,5975 S Broadway,Rochester,MN,55969,(782) 890-4164,Standard,US,Open,Yes,Yes,Yes
T-1841,Target Minneapolis #49,6100 Nicollet Mall,Minneapolis,MN,55476,(380) 825-7643,SuperTarget,US,Open,Yes,Yes,Yes
T-1842,Target St. Paul #50,6225 Suburban Ave,St. Paul,MN,55183,(638) 727-6372,Small-format,US,Open,Yes,Yes,Yes
T-1843,Target Roseville #51,6350 County Road B2 W,Roseville,MN,55190,(289) 610-2562,Standard,US,Open,Yes,Yes,Yes
T-1844,Target Bloomington #52,6475 Penn Ave S,Bloomington,MN,55497,(390) 343-8822,Standard,US,Open,Yes,Yes,Yes
T-1845,Target Duluth #53,6600 W Arrowhead Rd,Duluth,MN,55814,(532) 454-1111,Standard,US,Open,Yes,Yes,Yes
T-1846,Target Rochester #54,6725 S Broadway,Rochester,MN,55921,(468) 592-4858,Standard,US,Open,Yes,Yes,Yes
T-1847,Target Minneapolis #55,6850 Nicollet Mall,Minneapolis,MN,55428,(658) 971-5374,Standard,US,Open,Yes,Yes,Yes
T-1848,Target St. Paul #56,6975 Suburban Ave,St. Paul,MN,55135,(538) 509-1187,Standard,US,Open,Yes,Yes,Yes
T-1849,Target Roseville #57,7100 County Road B2 W,Roseville,MN,55142,(468) 869-6890,SuperTarget,US,Open,Yes,Yes,Yes
T-1850,Target Bloomington #58,7225 Penn Ave S,Bloomington,MN,55449,(910) 441-2017,Standard,US,Open,Yes,Yes,Yes
T-1851,Target Duluth #59,7350 W Arrowhead Rd,Duluth,MN,55856,(884) 321-8625,Standard,US,Open,Yes,Yes,Yes
T-1852,Target Rochester #60,7475 S Broadway,Rochester,MN,55963,(515) 363-7642,Small-format,US,Open,Yes,Yes,Yes
T-1853,Target Minneapolis #61,7600 Nicollet Mall,Minneapolis,MN,55470,(903) 714-6095,Standard,US,Open,Yes,Yes,Yes
T-1854,Target St. Paul #62,7725 Suburban Ave,St. Paul,MN,55177,(907) 320-5833,Standard,US,Open,Yes,Yes,Yes
T-1855,Target Roseville #63,7850 County Road B2 W,Roseville,MN,55184,(577) 829-4618,Standard,US,Open,Yes,Yes,Yes
T-1856,Target Bloomington #64,7975 Penn Ave S,Bloomington,MN,55491,(425) 336-8834,Standard,US,Open,Yes,Yes,Yes
T-1857,Target Duluth #65,8100 W Arrowhead Rd,Duluth,MN,55898,(357) 665-7121,SuperTarget,US,Open,Yes,Yes,Yes
T-1858,Target Rochester #66,8225 S Broadway,Rochester,MN,55915,(626) 918-9998,Standard,US,Open,Yes,Yes,Yes
T-1859,Target Minneapolis #67,8350 Nicollet Mall,Minneapolis,MN,55422,(683) 975-9806,Standard,US,Open,Yes,Yes,Yes
T-1860,Target St. Paul #68,8475 Suburban Ave,St. Paul,MN,55129,(881) 423-5054,Standard,US,Open,Yes,Yes,Yes
T-1861,Target Roseville #69,8600 County Road B2 W,Roseville,MN,55136,(897) 972-2341,Standard,US,Open,Yes,Yes,Yes
T-1862,Target Bloomington #70,8725 Penn Ave S,Bloomington,MN,55443,(739) 657-9653,Small-format,US,Open,Yes,Yes,Yes
T-1863,Target Duluth #71,8850 W Arrowhead Rd,Duluth,MN,55850,(921) 570-2279,Standard,US,Open,Yes,Yes,Yes
T-1864,Target Rochester #72,8975 S Broadway,Rochester,MN,55957,(778) 314-2011,Standard,US,Open,Yes,Yes,Yes
T-1865,Target Minneapolis #73,200 Nicollet Mall,Minneapolis,MN,55464,(761) 717-4312,SuperTarget,US,Open,Yes,Yes,Yes
T-1866,Target St. Paul #74,325 Suburban Ave,St. Paul,MN,55171,(787) 749-3455,Standard,US,Open,Yes,Yes,Yes
T-1867,Target Roseville #75,450 County Road B2 W,Roseville,MN,55178,(369) 535-9525,Standard,US,Open,Yes,Yes,Yes
T-1868,Target Bloomington #76,575 Penn Ave S,Bloomington,MN,55485,(653) 319-4365,Standard,US,Open,Yes,Yes,Yes
T-1869,Target Columbus #1,100 Polaris Pkwy,Columbus,OH,43210,(935) 797-9008,SuperTarget,US,Open,Yes,Yes,Yes
T-1870,Target Cincinnati #2,225 Montgomery Rd,Cincinnati,OH,45217,(294) 722-8298,Standard,US,Open,Yes,Yes,Yes
T-1871,Target Cleveland #3,350 W 117th St,Cleveland,OH,44124,(257) 664-3161,Standard,US,Open,Yes,Yes,Yes
T-1872,Target Dayton #4,475 Feedwire Rd,Dayton,OH,45431,(726) 625-8484,Standard,US,Open,Yes,Yes,Yes
T-1873,Target Toledo #5,600 Monroe St,Toledo,OH,43638,(778) 259-8575,Standard,US,Open,Yes,Yes,Yes
T-1874,Target Columbus #6,725 Polaris Pkwy,Columbus,OH,43245,(889) 515-1356,Standard,US,Open,Yes,Yes,Yes
T-1875,Target Cincinnati #7,850 Montgomery Rd,Cincinnati,OH,45252,(606) 460-1049,Standard,US,Open,Yes,Yes,Yes
T-1876,Target Cleveland #8,975 W 117th St,Cleveland,OH,44159,(964) 423-2196,Standard,US,Open,Yes,Yes,Yes
T-1877,Target Dayton #9,1100 Feedwire Rd,Dayton,OH,45466,(247) 633-6644,SuperTarget,US,Open,Yes,Yes,Yes
T-1878,Target Toledo #10,1225 Monroe St,Toledo,OH,43673,(918) 265-9866,Small-format,US,Open,Yes,Yes,Yes
T-1879,Target Columbus #11,1350 Polaris Pkwy,Columbus,OH,43280,(262) 270-8734,Standard,US,Open,Yes,Yes,Yes
T-1880,Target Cincinnati #12,1475 Montgomery Rd,Cincinnati,OH,45287,(233) 493-7698,Standard,US,Open,Yes,Yes,Yes
T-1881,Target Cleveland #13,1600 W 117th St,Cleveland,OH,44194,(385) 987-3218,Standard,US,Open,Yes,Yes,Yes
T-1882,Target Dayton #14,1725 Feedwire Rd,Dayton,OH,45411,(985) 856-7887,Standard,US,Open,Yes,Yes,Yes
T-1883,Target Toledo #15,1850 Monroe St,Toledo,OH,43618,(584) 591-8348,Standard,US,Open,Yes,Yes,Yes
T-1884,Target Columbus #16,1975 Polaris Pkwy,Columbus,OH,43225,(587) 584-2314,Standard,US,Open,Yes,Yes,Yes
T-1885,Target Cincinnati #17,2100 Montgomery Rd,Cincinnati,OH,45232,(900) 877-9835,SuperTarget,US,Open,Yes,Yes,Yes
T-1886,Target Cleveland #18,2225 W 117th St,Cleveland,OH,44139,(337) 869-6697,Standard,US,Open,Yes,Yes,Yes
T-1887,Target Dayton #19,2350 Feedwire Rd,Dayton,OH,45446,(322) 382-9802,Standard,US,Open,Yes,Yes,Yes
T-1888,Target Toledo #20,2475 Monroe St,Toledo,OH,43653,(603) 741-3086,Small-format,US,Open,Yes,Yes,Yes
T-1889,Target Columbus #21,2600 Polaris Pkwy,Columbus,OH,43260,(946) 428-1056,Standard,US,Open,Yes,Yes,Yes
T-1890,Target Cincinnati #22,2725 Montgomery Rd,Cincinnati,OH,45267,(975) 223-5888,Standard,US,Open,Yes,Yes,Yes
T-1891,Target Cleveland #23,2850 W 117th St,Cleveland,OH,44174,(675) 889-9920,Standard,US,Open,Yes,Yes,Yes
T-1892,Target Dayton #24,2975 Feedwire Rd,Dayton,OH,45481,(635) 744-7214,Standard,US,Open,Yes,Yes,Yes
T-1893,Target Toledo #25,3100 Monroe St,Toledo,OH,43688,(436) 453-8546,SuperTarget,US,Open,Yes,Yes,Yes
T-1894,Target Columbus #26,3225 Polaris Pkwy,Columbus,OH,43295,(555) 358-5516,Standard,US,Open,Yes,Yes,Yes
T-1895,Target Cincinnati #27,3350 Montgomery Rd,Cincinnati,OH,45212,(394) 942-2848,Standard,US,Open,Yes,Yes,Yes
T-1896,Target Cleveland #28,3475 W 117th St,Cleveland,OH,44119,(233) 876-7868,Standard,US,Open,Yes,Yes,Yes
T-1897,Target Dayton #29,3600 Feedwire Rd,Dayton,OH,45426,(830) 984-1256,Standard,US,Open,Yes,Yes,Yes
T-1898,Target Toledo #30,3725 Monroe St,Toledo,OH,43633,(447) 411-2102,Small-format,US,Open,Yes,Yes,Yes
T-1899,Target Columbus #31,3850 Polaris Pkwy,Columbus,OH,43240,(304) 808-1550,Standard,US,Open,Yes,Yes,Yes
T-1900,Target Cincinnati #32,3975 Montgomery Rd,Cincinnati,OH,45247,(658) 812-1797,Standard,US,Open,Yes,Yes,Yes
T-1901,Target Cleveland #33,4100 W 117th St,Cleveland,OH,44154,(451) 958-1724,SuperTarget,US,Open,Yes,Yes,Yes
T-1902,Target Dayton #34,4225 Feedwire Rd,Dayton,OH,45461,(612) 649-4839,Standard,US,Open,Yes,Yes,Yes
T-1903,Target Toledo #35,4350 Monroe St,Toledo,OH,43668,(753) 422-1924,Standard,US,Open,Yes,Yes,Yes
T-1904,Target Columbus #36,4475 Polaris Pkwy,Columbus,OH,43275,(344) 715-5739,Standard,US,Open,Yes,Yes,Yes
T-1905,Target Cincinnati #37,4600 Montgomery Rd,Cincinnati,OH,45282,(440) 949-6224,Standard,US,Open,Yes,Yes,Yes
T-1906,Target Cleveland #38,4725 W 117th St,Cleveland,OH,44189,(792) 812-6253,Standard,US,Open,Yes,Yes,Yes
T-1907,Target Dayton #39,4850 Feedwire Rd,Dayton,OH,45496,(443) 509-3347,Standard,US,Open,Yes,Yes,Yes
T-1908,Target Toledo #40,4975 Monroe St,Toledo,OH,43613,(877) 733-4621,Small-format,US,Open,Yes,Yes,Yes
T-1909,Target Columbus #41,5100 Polaris Pkwy,Columbus,OH,43220,(624) 507-5508,SuperTarget,US,Open,Yes,Yes,Yes
T-1910,Target Cincinnati #42,5225 Montgomery Rd,Cincinnati,OH,45227,(263) 770-3869,Standard,US,Open,Yes,Yes,Yes
T-1911,Target Cleveland #43,5350 W 117th St,Cleveland,OH,44134,(842) 895-7999,Standard,US,Open,Yes,Yes,Yes
T-1912,Target Dayton #44,5475 Feedwire Rd,Dayton,OH,45441,(770) 707-1768,Standard,US,Open,Yes,Yes,Yes
T-1913,Target Toledo #45,5600 Monroe St,Toledo,OH,43648,(553) 858-7244,Standard,US,Open,Yes,Yes,Yes
T-1914,Target Columbus #46,5725 Polaris Pkwy,Columbus,OH,43255,(738) 526-7821,Standard,US,Open,Yes,Yes,Yes
T-1915,Target Cincinnati #47,5850 Montgomery Rd,Cincinnati,OH,45262,(619) 352-5913,Standard,US,Open,Yes,Yes,Yes
T-1916,Target Cleveland #48,5975 W 117th St,Cleveland,OH,44169,(586) 388-9813,Standard,US,Open,Yes,Yes,Yes
T-1917,Target Dayton #49,6100 Feedwire Rd,Dayton,OH,45476,(685) 446-4692,SuperTarget,US,Open,Yes,Yes,Yes
T-1918,Target Toledo #50,6225 Monroe St,Toledo,OH,43683,(508) 924-3365,Small-format,US,Open,Yes,Yes,Yes
T-1919,Target Columbus #51,6350 Polaris Pkwy,Columbus,OH,43290,(675) 259-7761,Standard,US,Open,Yes,Yes,Yes
T-1920,Target Cincinnati #52,6475 Montgomery Rd,Cincinnati,OH,45297,(627) 770-9683,Standard,US,Open,Yes,Yes,Yes
T-1921,Target Cleveland #53,6600 W 117th St,Cleveland,OH,44114,(338) 597-4978,Standard,US,Open,Yes,Yes,Yes
T-1922,Target Dayton #54,6725 Feedwire Rd,Dayton,OH,45421,(462) 408-6411,Standard,US,Open,Yes,Yes,Yes
T-1923,Target Toledo #55,6850 Monroe St,Toledo,OH,43628,(863) 280-8369,Standard,US,Open,Yes,Yes,Yes
T-1924,Target Columbus #56,6975 Polaris Pkwy,Columbus,OH,43235,(580) 294-9775,Standard,US,Open,Yes,Yes,Yes
T-1925,Target Cincinnati #57,7100 Montgomery Rd,Cincinnati,OH,45242,(942) 395-1844,SuperTarget,US,Open,Yes,Yes,Yes
T-1926,Target Cleveland #58,7225 W 117th St,Cleveland,OH,44149,(475) 586-1647,Standard,US,Open,Yes,Yes,Yes
T-1927,Target Dayton #59,7350 Feedwire Rd,Dayton,OH,45456,(275) 392-4555,Standard,US,Open,Yes,Yes,Yes
T-1928,Target Toledo #60,7475 Monroe St,Toledo,OH,43663,(691) 413-6455,Small-format,US,Open,Yes,Yes,Yes
T-1929,Target Columbus #61,7600 Polaris Pkwy,Columbus,OH,43270,(511) 215-4470,Standard,US,Open,Yes,Yes,Yes
T-1930,Target Cincinnati #62,7725 Montgomery Rd,Cincinnati,OH,45277,(395) 959-2922,Standard,US,Open,Yes,Yes,Yes
T-1931,Target Cleveland #63,7850 W 117th St,Cleveland,OH,44184,(965) 972-8846,Standard,US,Open,Yes,Yes,Yes
T-1932,Target Dayton #64,7975 Feedwire Rd,Dayton,OH,45491,(449) 912-4350,Standard,US,Open,Yes,Yes,Yes
T-1933,Target Toledo #65,8100 Monroe St,Toledo,OH,43698,(607) 445-6269,SuperTarget,US,Open,Yes,Yes,Yes
T-1934,Target Columbus #66,8225 Polaris Pkwy,Columbus,OH,43215,(490) 589-8639,Standard,US,Open,Yes,Yes,Yes
T-1935,Target Philadelphia #1,100 Chestnut St,Philadelphia,PA,19110,(747) 864-6886,SuperTarget,US,Open,Yes,Yes,Yes
T-1936,Target Pittsburgh #2,225 Penn Ave,Pittsburgh,PA,15217,(516) 467-6892,Standard,US,Open,Yes,Yes,Yes
T-1937,Target Allentown #3,350 Graver Rd,Allentown,PA,18124,(726) 709-8635,Standard,US,Open,Yes,Yes,Yes
T-1938,Target Erie #4,475 Peach St,Erie,PA,16531,(301) 939-8692,Standard,US,Open,Yes,Yes,Yes
T-1939,Target Harrisburg #5,600 Jonestown Rd,Harrisburg,PA,17138,(980) 527-4328,Standard,US,Open,Yes,Yes,Yes
T-1940,Target Philadelphia #6,725 Chestnut St,Philadelphia,PA,19145,(580) 520-7781,Standard,US,Open,Yes,Yes,Yes
T-1941,Target Pittsburgh #7,850 Penn Ave,Pittsburgh,PA,15252,(247) 776-4625,Standard,US,Open,Yes,Yes,Yes
T-1942,Target Allentown #8,975 Graver Rd,Allentown,PA,18159,(960) 349-1265,Standard,US,Open,Yes,Yes,Yes
T-1943,Target Erie #9,1100 Peach St,Erie,PA,16566,(468) 766-7841,SuperTarget,US,Open,Yes,Yes,Yes
T-1944,Target Harrisburg #10,1225 Jonestown Rd,Harrisburg,PA,17173,(503) 356-4214,Small-format,US,Open,Yes,Yes,Yes
T-1945,Target Philadelphia #11,1350 Chestnut St,Philadelphia,PA,19180,(538) 435-7223,Standard,US,Open,Yes,Yes,Yes
T-1946,Target Pittsburgh #12,1475 Penn Ave,Pittsburgh,PA,15287,(784) 451-9180,Standard,US,Open,Yes,Yes,Yes
T-1947,Target Allentown #13,1600 Graver Rd,Allentown,PA,18194,(764) 870-6530,Standard,US,Open,Yes,Yes,Yes
T-1948,Target Erie #14,1725 Peach St,Erie,PA,16511,(464) 981-9005,Standard,US,Open,Yes,Yes,Yes
T-1949,Target Harrisburg #15,1850 Jonestown Rd,Harrisburg,PA,17118,(941) 857-9037,Standard,US,Open,Yes,Yes,Yes
T-1950,Target Philadelphia #16,1975 Chestnut St,Philadelphia,PA,19125,(672) 372-6770,Standard,US,Open,Yes,Yes,Yes
T-1951,Target Pittsburgh #17,2100 Penn Ave,Pittsburgh,PA,15232,(374) 343-9954,SuperTarget,US,Open,Yes,Yes,Yes
T-1952,Target Allentown #18,2225 Graver Rd,Allentown,PA,18139,(701) 388-9882,Standard,US,Open,Yes,Yes,Yes
T-1953,Target Erie #19,2350 Peach St,Erie,PA,16546,(858) 260-9584,Standard,US,Open,Yes,Yes,Yes
T-1954,Target Harrisburg #20,2475 Jonestown Rd,Harrisburg,PA,17153,(235) 276-1794,Small-format,US,Open,Yes,Yes,Yes
T-1955,Target Philadelphia #21,2600 Chestnut St,Philadelphia,PA,19160,(983) 206-7756,Standard,US,Open,Yes,Yes,Yes
T-1956,Target Pittsburgh #22,2725 Penn Ave,Pittsburgh,PA,15267,(341) 845-4791,Standard,US,Open,Yes,Yes,Yes
T-1957,Target Allentown #23,2850 Graver Rd,Allentown,PA,18174,(270) 924-3474,Standard,US,Open,Yes,Yes,Yes
T-1958,Target Erie #24,2975 Peach St,Erie,PA,16581,(210) 423-9285,Standard,US,Open,Yes,Yes,Yes
T-1959,Target Harrisburg #25,3100 Jonestown Rd,Harrisburg,PA,17188,(667) 582-1990,SuperTarget,US,Open,Yes,Yes,Yes
T-1960,Target Philadelphia #26,3225 Chestnut St,Philadelphia,PA,19195,(833) 853-8916,Standard,US,Open,Yes,Yes,Yes
